"year","census_tract","n_houses"
2010,36119013304,1809
2011,36119013304,1746
2012,36119013304,1736
2013,36119013304,1677
2014,36119013304,1618
2015,36119013304,1709
2016,36119013304,1726
2017,36119013304,1747
2018,36119013304,1806
2019,36119013304,1870
2020,36119013304,1862
