"year","census_tract","n_houses"
2010,36111952600,2239
2011,36111952600,2192
2012,36111952600,2152
2013,36111952600,2150
2014,36111952600,2190
2015,36111952600,2153
2016,36111952600,2134
2017,36111952600,2212
2018,36111952600,2262
2019,36111952600,2322
2020,36111952600,2655
