"year","census_tract","n_houses"
2010,36119000103,2132
2011,36119000103,2187
2012,36119000103,2203
2013,36119000103,2221
2014,36119000103,2196
2015,36119000103,2216
2016,36119000103,2218
2017,36119000103,2209
2018,36119000103,2239
2019,36119000103,2320
2020,36119000103,2426
