"year","census_tract","n_houses"
2010,36071013600,641
2011,36071013600,711
2012,36071013600,788
2013,36071013600,753
2014,36071013600,831
2015,36071013600,881
2016,36071013600,887
2017,36071013600,864
2018,36071013600,1024
2019,36071013600,979
2020,36071013600,1138
