"year","census_tract","n_houses"
2010,36005016000,1529
2011,36005016000,1604
2012,36005016000,1632
2013,36005016000,1608
2014,36005016000,1680
2015,36005016000,1702
2016,36005016000,1641
2017,36005016000,1661
2018,36005016000,1642
2019,36005016000,1601
2020,36005016000,1637
