"year","census_tract","n_houses"
2010,34039035400,1038
2011,34039035400,1042
2012,34039035400,1051
2013,34039035400,1045
2014,34039035400,1001
2015,34039035400,985
2016,34039035400,963
2017,34039035400,987
2018,34039035400,968
2019,34039035400,981
2020,34039035400,975
