"year","census_tract","n_houses"
2010,36087010101,1921
2011,36087010101,1824
2012,36087010101,1828
2013,36087010101,1814
2014,36087010101,1847
2015,36087010101,1888
2016,36087010101,1953
2017,36087010101,2010
2018,36087010101,2055
2019,36087010101,2045
2020,36087010101,2054
