"year","census_tract","n_houses"
2010,36103158304,2390
2011,36103158304,2434
2012,36103158304,2464
2013,36103158304,2486
2014,36103158304,2491
2015,36103158304,2498
2016,36103158304,2450
2017,36103158304,2441
2018,36103158304,2446
2019,36103158304,2438
2020,36103158304,2822
