"year","census_tract","n_houses"
2010,36071012800,1939
2011,36071012800,1992
2012,36071012800,2013
2013,36071012800,2019
2014,36071012800,2034
2015,36071012800,2068
2016,36071012800,2038
2017,36071012800,2085
2018,36071012800,2024
2019,36071012800,2027
2020,36071012800,2030
