"year","census_tract","n_houses"
2010,36061028700,1747
2011,36061028700,1743
2012,36061028700,1742
2013,36061028700,1738
2014,36061028700,1765
2015,36061028700,1751
2016,36061028700,1763
2017,36061028700,1787
2018,36061028700,1783
2019,36061028700,1812
2020,36061028700,1817
