"year","census_tract","n_houses"
2010,36061019100,4888
2011,36061019100,4876
2012,36061019100,4878
2013,36061019100,4897
2014,36061019100,4922
2015,36061019100,4899
2016,36061019100,4947
2017,36061019100,4991
2018,36061019100,4919
2019,36061019100,4825
2020,36061019100,4925
