"year","census_tract","n_houses"
2010,34039030600,1254
2011,34039030600,1295
2012,34039030600,1310
2013,34039030600,1330
2014,34039030600,1347
2015,34039030600,1328
2016,34039030600,1314
2017,34039030600,1343
2018,34039030600,1350
2019,34039030600,1348
2020,34039030600,1317
