"year","census_tract","n_houses"
2010,36103158317,2298
2011,36103158317,2326
2012,36103158317,2322
2013,36103158317,2328
2014,36103158317,2316
2015,36103158317,2334
2016,36103158317,2302
2017,36103158317,2325
2018,36103158317,2300
2019,36103158317,2192
2020,36103158317,2053
