"year","census_tract","n_houses"
2010,9007670100,2504
2011,9007670100,2487
2012,9007670100,2456
2013,9007670100,2439
2014,9007670100,2470
2015,9007670100,2443
2016,9007670100,2407
2017,9007670100,2369
2018,9007670100,2439
2019,9007670100,2410
2020,9007670100,2333
