"year","census_tract","n_houses"
2010,9011702900,1556
2011,9011702900,1532
2012,9011702900,1535
2013,9011702900,1576
2014,9011702900,1596
2015,9011702900,1619
2016,9011702900,1577
2017,9011702900,1555
2018,9011702900,1546
2019,9011702900,1560
2020,9011702900,1504
