"year","census_tract","n_houses"
2010,36071000100,1124
2011,36071000100,1181
2012,36071000100,1228
2013,36071000100,1239
2014,36071000100,1189
2015,36071000100,1184
2016,36071000100,1251
2017,36071000100,1235
2018,36071000100,1260
2019,36071000100,1326
2020,36071000100,1336
