"year","census_tract","n_houses"
2010,34025812100,1236
2011,34025812100,1236
2012,34025812100,1257
2013,34025812100,1237
2014,34025812100,1213
2015,34025812100,1206
2016,34025812100,1222
2017,34025812100,1189
2018,34025812100,1145
2019,34025812100,1137
2020,34025812100,1130
