"year","census_tract","n_houses"
2010,36119000203,1612
2011,36119000203,1623
2012,36119000203,1620
2013,36119000203,1630
2014,36119000203,1656
2015,36119000203,1644
2016,36119000203,1668
2017,36119000203,1647
2018,36119000203,1611
2019,36119000203,1576
2020,36119000203,1795
