"year","census_tract","n_houses"
2010,9009184300,2247
2011,9009184300,2253
2012,9009184300,2257
2013,9009184300,2209
2014,9009184300,2245
2015,9009184300,2325
2016,9009184300,2298
2017,9009184300,2296
2018,9009184300,2322
2019,9009184300,2306
2020,9009184300,2247
