"year","census_tract","n_houses"
2010,36047017400,656
2011,36047017400,690
2012,36047017400,737
2013,36047017400,765
2014,36047017400,781
2015,36047017400,750
2016,36047017400,748
2017,36047017400,759
2018,36047017400,768
2019,36047017400,759
2020,36047017400,771
