"year","census_tract","n_houses"
2010,36079010700,1140
2011,36079010700,1189
2012,36079010700,1270
2013,36079010700,1247
2014,36079010700,1278
2015,36079010700,1288
2016,36079010700,1275
2017,36079010700,1244
2018,36079010700,1249
2019,36079010700,1213
2020,36079010700,1222
