"year","census_tract","n_houses"
2010,36047029400,592
2011,36047029400,591
2012,36047029400,584
2013,36047029400,624
2014,36047029400,618
2015,36047029400,625
2016,36047029400,622
2017,36047029400,637
2018,36047029400,627
2019,36047029400,629
2020,36047029400,643
