"year","census_tract","n_houses"
2010,36119982000,0
2011,36119982000,3
2012,36119982000,3
2013,36119982000,7
2014,36119982000,0
2015,36119982000,0
2016,36119982000,0
2017,36119982000,0
2018,36119982000,0
2019,36119982000,0
2020,36119982000,0
