"year","census_tract","n_houses"
2010,34023003600,2468
2011,34023003600,2523
2012,34023003600,2530
2013,34023003600,2650
2014,34023003600,2607
2015,34023003600,2652
2016,34023003600,2740
2017,34023003600,2676
2018,34023003600,2667
2019,34023003600,2650
