"year","census_tract","n_houses"
2010,9011660102,3123
2011,9011660102,3167
2012,9011660102,3223
2013,9011660102,3294
2014,9011660102,3335
2015,9011660102,3290
2016,9011660102,3263
2017,9011660102,3303
2018,9011660102,3277
2019,9011660102,3225
