"year","census_tract","n_houses"
2010,36047005602,914
2011,36047005602,939
2012,36047005602,959
2013,36047005602,923
2014,36047005602,947
2015,36047005602,941
2016,36047005602,912
2017,36047005602,942
2018,36047005602,995
2019,36047005602,1001
2020,36047005602,1070
