"year","census_tract","n_houses"
2010,36061022500,3820
2011,36061022500,3857
2012,36061022500,3915
2013,36061022500,3858
2014,36061022500,3900
2015,36061022500,3844
2016,36061022500,3873
2017,36061022500,3959
2018,36061022500,4036
2019,36061022500,4063
2020,36061022500,4022
