"year","census_tract","n_houses"
2010,36001001100,928
2011,36001001100,834
2012,36001001100,844
2013,36001001100,820
2014,36001001100,776
2015,36001001100,830
2016,36001001100,861
2017,36001001100,904
2018,36001001100,1027
2019,36001001100,1088
2020,36001001100,1119
