"year","census_tract","n_houses"
2010,36111952500,1561
2011,36111952500,1499
2012,36111952500,1422
2013,36111952500,1503
2014,36111952500,1544
2015,36111952500,1512
2016,36111952500,1491
2017,36111952500,1533
2018,36111952500,1557
2019,36111952500,1560
2020,36111952500,1496
