"year","census_tract","n_houses"
2010,36061015900,6564
2011,36061015900,6393
2012,36061015900,6273
2013,36061015900,6351
2014,36061015900,6366
2015,36061015900,6454
2016,36061015900,6413
2017,36061015900,6336
2018,36061015900,6293
2019,36061015900,6342
2020,36061015900,6149
