"year","census_tract","n_houses"
2010,36047033000,1823
2011,36047033000,1767
2012,36047033000,1773
2013,36047033000,1773
2014,36047033000,1804
2015,36047033000,1807
2016,36047033000,1829
2017,36047033000,1860
2018,36047033000,1864
2019,36047033000,1891
2020,36047033000,1920
