"year","census_tract","n_houses"
2010,36119000402,2561
2011,36119000402,2536
2012,36119000402,2495
2013,36119000402,2504
2014,36119000402,2490
2015,36119000402,2544
2016,36119000402,2619
2017,36119000402,2677
2018,36119000402,2709
2019,36119000402,2715
