"year","census_tract","n_houses"
2010,36039080900,2140
2011,36039080900,2065
2012,36039080900,2059
2013,36039080900,2109
2014,36039080900,2024
2015,36039080900,1933
2016,36039080900,2041
2017,36039080900,2053
2018,36039080900,2102
2019,36039080900,2294
2020,36039080900,2321
