"year","census_tract","n_houses"
2010,36119013301,1018
2011,36119013301,1035
2012,36119013301,1043
2013,36119013301,1066
2014,36119013301,1024
2015,36119013301,1070
2016,36119013301,1112
2017,36119013301,1221
2018,36119013301,1350
2019,36119013301,1480
2020,36119013301,1505
