"year","census_tract","n_houses"
2010,34023004900,1917
2011,34023004900,1964
2012,34023004900,2026
2013,34023004900,2062
2014,34023004900,2000
2015,34023004900,2025
2016,34023004900,1952
2017,34023004900,1940
2018,34023004900,1944
2019,34023004900,1882
2020,34023004900,2159
