"year","census_tract","n_houses"
2010,34023004500,2180
2011,34023004500,2326
2012,34023004500,2339
2013,34023004500,2234
2014,34023004500,2265
2015,34023004500,2325
2016,34023004500,2240
2017,34023004500,2333
2018,34023004500,2371
2019,34023004500,2376
