"year","census_tract","n_houses"
2010,36061013500,3341
2011,36061013500,3441
2012,36061013500,3695
2013,36061013500,3935
2014,36061013500,4152
2015,36061013500,4323
2016,36061013500,4561
2017,36061013500,4889
2018,36061013500,5040
2019,36061013500,5497
