"year","census_tract","n_houses"
2010,36087013300,1484
2011,36087013300,1464
2012,36087013300,1460
2013,36087013300,1381
2014,36087013300,1326
2015,36087013300,1343
2016,36087013300,1352
2017,36087013300,1333
2018,36087013300,1323
2019,36087013300,1396
2020,36087013300,1441
