"year","census_tract","n_houses"
2010,36119014605,1654
2011,36119014605,1686
2012,36119014605,1727
2013,36119014605,1735
2014,36119014605,1749
2015,36119014605,1748
2016,36119014605,1750
2017,36119014605,1727
2018,36119014605,1721
2019,36119014605,1695
2020,36119014605,1679
