"year","census_tract","n_houses"
2010,36071013100,2227
2011,36071013100,2163
2012,36071013100,2100
2013,36071013100,2103
2014,36071013100,2061
2015,36071013100,1992
2016,36071013100,1976
2017,36071013100,2003
2018,36071013100,1978
2019,36071013100,2040
2020,36071013100,1950
