"year","census_tract","n_houses"
2010,36103170202,3986
2011,36103170202,4076
2012,36103170202,4099
2013,36103170202,4206
2014,36103170202,4307
2015,36103170202,4396
2016,36103170202,4378
2017,36103170202,4309
2018,36103170202,4386
2019,36103170202,4440
