"year","census_tract","n_houses"
2010,34023005000,1690
2011,34023005000,1728
2012,34023005000,1727
2013,34023005000,1666
2014,34023005000,1652
2015,34023005000,1674
2016,34023005000,1576
2017,34023005000,1570
2018,34023005000,1569
2019,34023005000,1558
2020,34023005000,1458
