"year","census_tract","n_houses"
2010,36085031902,1817
2011,36085031902,1880
2012,36085031902,1879
2013,36085031902,1923
2014,36085031902,1926
2015,36085031902,1896
2016,36085031902,1856
2017,36085031902,1900
2018,36085031902,1853
2019,36085031902,1856
2020,36085031902,1795
