"year","census_tract","n_houses"
2010,36001013601,3241
2011,36001013601,3264
2012,36001013601,3297
2013,36001013601,3352
2014,36001013601,3352
2015,36001013601,3472
2016,36001013601,3544
2017,36001013601,3610
2018,36001013601,3626
2019,36001013601,3720
