"year","census_tract","n_houses"
2010,36119014100,2384
2011,36119014100,2506
2012,36119014100,2495
2013,36119014100,2605
2014,36119014100,2585
2015,36119014100,2630
2016,36119014100,2666
2017,36119014100,2771
2018,36119014100,2836
2019,36119014100,2745
2020,36119014100,3138
