"year","census_tract","n_houses"
2010,36059517000,1291
2011,36059517000,1284
2012,36059517000,1247
2013,36059517000,1235
2014,36059517000,1236
2015,36059517000,1230
2016,36059517000,1266
2017,36059517000,1286
2018,36059517000,1303
2019,36059517000,1320
2020,36059517000,1390
