"year","census_tract","n_houses"
2010,36103158002,2438
2011,36103158002,2437
2012,36103158002,2419
2013,36103158002,2405
2014,36103158002,2415
2015,36103158002,2403
2016,36103158002,2394
2017,36103158002,2422
2018,36103158002,2394
2019,36103158002,2374
