"year","census_tract","n_houses"
2010,36005011800,1808
2011,36005011800,1796
2012,36005011800,1763
2013,36005011800,1730
2014,36005011800,1702
2015,36005011800,1635
2016,36005011800,1599
2017,36005011800,1630
2018,36005011800,1649
2019,36005011800,1654
2020,36005011800,1712
