"year","census_tract","n_houses"
2010,36047005202,1450
2011,36047005202,1469
2012,36047005202,1466
2013,36047005202,1477
2014,36047005202,1497
2015,36047005202,1516
2016,36047005202,1510
2017,36047005202,1523
2018,36047005202,1506
2019,36047005202,1495
2020,36047005202,1543
