"year","census_tract","n_houses"
2010,36039081000,2011
2011,36039081000,1834
2012,36039081000,1859
2013,36039081000,1854
2014,36039081000,2117
2015,36039081000,2333
2016,36039081000,2250
2017,36039081000,2332
2018,36039081000,2277
2019,36039081000,2162
