"year","census_tract","n_houses"
2010,36081091601,2773
2011,36081091601,2737
2012,36081091601,2719
2013,36081091601,2566
2014,36081091601,2384
2015,36081091601,2411
2016,36081091601,2377
2017,36081091601,2400
2018,36081091601,2553
2019,36081091601,2687
