"year","census_tract","n_houses"
2010,36061022302,1536
2011,36061022302,1524
2012,36061022302,1540
2013,36061022302,1515
2014,36061022302,1543
2015,36061022302,1562
2016,36061022302,1548
2017,36061022302,1564
2018,36061022302,1545
2019,36061022302,1530
2020,36061022302,1495
