"year","census_tract","n_houses"
2010,36021001300,1788
2011,36021001300,1671
2012,36021001300,1630
2013,36021001300,1746
2014,36021001300,1620
2015,36021001300,1571
2016,36021001300,1540
2017,36021001300,1644
2018,36021001300,1589
2019,36021001300,1649
2020,36021001300,1601
