"year","census_tract","n_houses"
2010,36027140101,1398
2011,36027140101,1392
2012,36027140101,1401
2013,36027140101,1366
2014,36027140101,1402
2015,36027140101,1351
2016,36027140101,1363
2017,36027140101,1394
2018,36027140101,1492
2019,36027140101,1491
2020,36027140101,1583
