"year","census_tract","n_houses"
2010,36047015400,0
2011,36047015400,0
2012,36047015400,0
2013,36047015400,0
2014,36047015400,0
2015,36047015400,0
2016,36047015400,0
2017,36047015400,0
2018,36047015400,0
2019,36047015400,11
2020,36047015400,10
