"year","census_tract","n_houses"
2010,36119013600,1931
2011,36119013600,1855
2012,36119013600,1909
2013,36119013600,1819
2014,36119013600,1714
2015,36119013600,1753
2016,36119013600,1770
2017,36119013600,1799
2018,36119013600,1876
2019,36119013600,1921
2020,36119013600,1882
