"year","census_tract","n_houses"
2010,36119005902,2726
2011,36119005902,2724
2012,36119005902,2659
2013,36119005902,2627
2014,36119005902,2552
2015,36119005902,2544
2016,36119005902,2555
2017,36119005902,2581
2018,36119005902,2512
2019,36119005902,2592
2020,36119005902,2660
