"year","census_tract","n_houses"
2010,36001002500,1711
2011,36001002500,1603
2012,36001002500,1696
2013,36001002500,1747
2014,36001002500,1761
2015,36001002500,1726
2016,36001002500,1822
2017,36001002500,1862
2018,36001002500,1895
2019,36001002500,1879
2020,36001002500,1799
