"year","census_tract","n_houses"
2010,36061000900,589
2011,36061000900,711
2012,36061000900,819
2013,36061000900,939
2014,36061000900,1087
2015,36061000900,1102
2016,36061000900,1106
2017,36061000900,1094
2018,36061000900,1106
2019,36061000900,1078
2020,36061000900,1140
