"year","census_tract","n_houses"
2010,36111953700,2057
2011,36111953700,2232
2012,36111953700,2253
2013,36111953700,2209
2014,36111953700,2102
2015,36111953700,2129
2016,36111953700,2053
2017,36111953700,2029
2018,36111953700,2024
2019,36111953700,2057
2020,36111953700,2133
