"year","census_tract","n_houses"
2010,36047005400,1777
2011,36047005400,1836
2012,36047005400,1858
2013,36047005400,1842
2014,36047005400,1860
2015,36047005400,1867
2016,36047005400,1837
2017,36047005400,1823
2018,36047005400,1812
2019,36047005400,1803
2020,36047005400,1768
