"year","census_tract","n_houses"
2010,36083040400,1090
2011,36083040400,1072
2012,36083040400,1067
2013,36083040400,1139
2014,36083040400,1066
2015,36083040400,1101
2016,36083040400,1120
2017,36083040400,1126
2018,36083040400,1112
2019,36083040400,1151
2020,36083040400,1292
