"year","census_tract","n_houses"
2010,36061006900,1464
2011,36061006900,1456
2012,36061006900,1468
2013,36061006900,1484
2014,36061006900,1474
2015,36061006900,1437
2016,36061006900,1429
2017,36061006900,1403
2018,36061006900,1386
2019,36061006900,1359
2020,36061006900,1391
