"year","census_tract","n_houses"
2010,36001013100,1296
2011,36001013100,1279
2012,36001013100,1197
2013,36001013100,1136
2014,36001013100,1168
2015,36001013100,1252
2016,36001013100,1263
2017,36001013100,1323
2018,36001013100,1355
2019,36001013100,1441
2020,36001013100,1455
